run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,imp_default_simSeconds,stage1_best_config,stage1_best_simSeconds,stage1_best_speedup,speedup_vs_imp_default,speedup_vs_stage1_best,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,pf_coverage_l1d
spmv_imp_stage2_s16_l2_ddr4_1x,spmv,imp,s16,l2,ddr4_1x,0.006189,6188553585.0,11279576.0,18584245.0,0.608234,2388030.0,4827631.0,354024.0,1686934.0,,,,366328.0,191760.0,12568.0,0.006899,sdist16,0.006189,1.1147196639198578,1.1147196639198578,1.0,0.4946587674161509,0.20986238939994095,366328.0,191760.0,12568.0,0.5234653097770304,0.03430805180057216,0.08030049873745304
spmv_imp_stage2_s16_l2_ddr4_2x,spmv,imp,s16,l2,ddr4_2x,0.00558,5579598150.0,11279576.0,16755550.0,0.674616,2389944.0,4827797.0,354649.0,1687010.0,,,,373170.0,191223.0,12627.0,0.006431,sdist16,0.00558,1.1525089605734768,1.1525089605734768,1.0,0.49503821308145307,0.2102234130206697,373170.0,191223.0,12627.0,0.5124286518208859,0.03383712517083367,0.08001149817736315
spmv_imp_stage2_s16_pt8_sth2_l1d_ddr4_1x,spmv,imp,s16_pt8_sth2,l1d,ddr4_1x,0.005945,5945401980.0,11279581.0,17854060.0,0.63311,1980801.0,4826130.0,654197.0,3667660.0,2612439.0,150749.0,1927992.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.1332211942809083,0.9991589571068125,0.4104325826283171,0.17836904184139207,2612439.0,150749.0,1927992.0,0.05770431386149112,0.7380046002988012,0.07610507062546919
spmv_imp_stage2_s16_pt8_sth2_l1d_ddr4_2x,spmv,imp,s16_pt8_sth2,l1d,ddr4_2x,0.005406,5406182739.0,11279576.0,16234783.0,0.696256,1980859.0,4826629.0,653802.0,3667399.0,2606457.0,150733.0,1927910.0,,,,0.006318,sdist16,0.0054,1.17,1.1687014428412874,0.9988901220865705,0.41040216681248964,0.17827403017779087,2606457.0,150733.0,1927910.0,0.05783061067188141,0.739666911827051,0.0760947649479342
spmv_imp_stage2_s16_pt8_sth2_l2_ddr4_1x,spmv,imp,s16_pt8_sth2,l2,ddr4_1x,0.006186,6186120021.0,11279576.0,18576937.0,0.608473,2387785.0,4827676.0,353875.0,1686940.0,,,,366545.0,191810.0,12501.0,0.006899,sdist16,0.006189,1.1147196639198578,1.1152602651147754,1.0004849660523765,0.4946034075194773,0.20977331736754123,366545.0,191810.0,12501.0,0.523291819558308,0.03410495300713418,0.0803296779232636
spmv_imp_stage2_s16_pt8_sth2_l2_ddr4_2x,spmv,imp,s16_pt8_sth2,l2,ddr4_2x,0.00558,5579716698.0,11279581.0,16755906.0,0.674602,2390875.0,4827880.0,354593.0,1687033.0,,,,373385.0,191195.0,12617.0,0.006431,sdist16,0.00558,1.1525089605734768,1.1525089605734768,1.0,0.49522254074252053,0.21018735258883495,373385.0,191195.0,12617.0,0.5120585990331695,0.03379085930072177,0.07996863073142678
spmv_imp_stage2_s16_pt8_sth8_l1d_ddr4_1x,spmv,imp,s16_pt8_sth8,l1d,ddr4_1x,0.005952,5951675034.0,11279576.0,17872898.0,0.632442,1980158.0,4826397.0,653502.0,3665817.0,2610421.0,150766.0,1926191.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.131888440860215,0.997983870967742,0.4102766515062893,0.17826912800066125,2610421.0,150766.0,1926191.0,0.05775543485131326,0.7378851916989635,0.07613836875643257
spmv_imp_stage2_s16_pt8_sth8_l1d_ddr4_2x,spmv,imp,s16_pt8_sth8,l1d,ddr4_2x,0.005408,5408432487.0,11279581.0,16241539.0,0.695967,1983049.0,4826422.0,654261.0,3667960.0,2610447.0,150814.0,1928344.0,,,,0.006318,sdist16,0.0054,1.17,1.1682692307692308,0.9985207100591718,0.41087352079863715,0.17837190154745416,2610447.0,150814.0,1928344.0,0.057773247263782794,0.7387026053392388,0.0760515751249717
spmv_imp_stage2_s16_pt8_sth8_l2_ddr4_1x,spmv,imp,s16_pt8_sth8,l2,ddr4_1x,0.006186,6185903904.0,11279576.0,18576288.0,0.608495,2388080.0,4827670.0,353912.0,1686968.0,,,,366644.0,191774.0,12517.0,0.006899,sdist16,0.006189,1.1147196639198578,1.1152602651147754,1.0004849660523765,0.4946651283124157,0.20979176842714267,366644.0,191774.0,12517.0,0.5230523341442925,0.03413938316186819,0.08030467991022076
spmv_imp_stage2_s16_pt8_sth8_l2_ddr4_2x,spmv,imp,s16_pt8_sth8,l2,ddr4_2x,0.005583,5582746665.0,11279576.0,16765005.0,0.674236,2390922.0,4827777.0,354601.0,1687004.0,,,,373252.0,191225.0,12592.0,0.006431,sdist16,0.00558,1.1525089605734768,1.15188966505463,0.9994626544868349,0.49524284158112525,0.21019570789399433,373252.0,191225.0,12592.0,0.5123214343124752,0.033735921039940844,0.07997960619376124
spmv_imp_stage2_s16_sth2_l1d_ddr4_1x,spmv,imp,s16_sth2,l1d,ddr4_1x,0.005943,5942682369.0,11279576.0,17845893.0,0.633399,1979133.0,4826210.0,653551.0,3664870.0,2606778.0,150679.0,1925199.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.1336025576308262,0.9994952044422009,0.4100801664245858,0.17832856281396067,2606778.0,150679.0,1925199.0,0.05780277415261292,0.7385358477016455,0.07613384244515149
spmv_imp_stage2_s16_sth2_l1d_ddr4_2x,spmv,imp,s16_sth2,l1d,ddr4_2x,0.005411,5410945638.0,11279576.0,16249086.0,0.695643,1985164.0,4826485.0,654449.0,3669557.0,2609279.0,150565.0,1929952.0,,,,0.006318,sdist16,0.0054,1.17,1.167621511735354,0.997967104047311,0.41130636477685106,0.17834550601067103,2609279.0,150565.0,1929952.0,0.057703679828795616,0.7396495353697324,0.0758451190934351
spmv_imp_stage2_s16_sth2_l2_ddr4_1x,spmv,imp,s16_sth2,l2,ddr4_1x,0.006187,6186913560.0,11279576.0,18579320.0,0.608395,2387968.0,4827653.0,353873.0,1686964.0,,,,366451.0,191796.0,12499.0,0.006899,sdist16,0.006189,1.1147196639198578,1.115080006465169,1.000323258445127,0.4946436705372155,0.2097691474151197,366451.0,191796.0,12499.0,0.5233878472155895,0.03410824366695684,0.0803176591981132
spmv_imp_stage2_s16_sth2_l2_ddr4_2x,spmv,imp,s16_sth2,l2,ddr4_2x,0.00558,5579716698.0,11279581.0,16755906.0,0.674602,2390875.0,4827880.0,354593.0,1687033.0,,,,373385.0,191195.0,12617.0,0.006431,sdist16,0.00558,1.1525089605734768,1.1525089605734768,1.0,0.49522254074252053,0.21018735258883495,373385.0,191195.0,12617.0,0.5120585990331695,0.03379085930072177,0.07996863073142678
spmv_imp_stage2_s16_sth8_l1d_ddr4_1x,spmv,imp,s16_sth8,l1d,ddr4_1x,0.005952,5951675034.0,11279576.0,17872898.0,0.632442,1980158.0,4826397.0,653502.0,3665817.0,2610421.0,150766.0,1926191.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.131888440860215,0.997983870967742,0.4102766515062893,0.17826912800066125,2610421.0,150766.0,1926191.0,0.05775543485131326,0.7378851916989635,0.07613836875643257
spmv_imp_stage2_s16_sth8_l1d_ddr4_2x,spmv,imp,s16_sth8,l1d,ddr4_2x,0.005408,5408432487.0,11279581.0,16241539.0,0.695967,1983049.0,4826422.0,654261.0,3667960.0,2610447.0,150814.0,1928344.0,,,,0.006318,sdist16,0.0054,1.17,1.1682692307692308,0.9985207100591718,0.41087352079863715,0.17837190154745416,2610447.0,150814.0,1928344.0,0.057773247263782794,0.7387026053392388,0.0760515751249717
spmv_imp_stage2_s16_sth8_l2_ddr4_1x,spmv,imp,s16_sth8,l2,ddr4_1x,0.006186,6185903904.0,11279576.0,18576288.0,0.608495,2388080.0,4827670.0,353912.0,1686968.0,,,,366644.0,191774.0,12517.0,0.006899,sdist16,0.006189,1.1147196639198578,1.1152602651147754,1.0004849660523765,0.4946651283124157,0.20979176842714267,366644.0,191774.0,12517.0,0.5230523341442925,0.03413938316186819,0.08030467991022076
spmv_imp_stage2_s16_sth8_l2_ddr4_2x,spmv,imp,s16_sth8,l2,ddr4_2x,0.005583,5582746665.0,11279576.0,16765005.0,0.674236,2390922.0,4827777.0,354601.0,1687004.0,,,,373252.0,191225.0,12592.0,0.006431,sdist16,0.00558,1.1525089605734768,1.15188966505463,0.9994626544868349,0.49524284158112525,0.21019570789399433,373252.0,191225.0,12592.0,0.5123214343124752,0.033735921039940844,0.07997960619376124
spmv_imp_stage2_s2_l1d_ddr4_1x,spmv,imp,s2,l1d,ddr4_1x,0.00754,7540481304.0,11279581.0,22644088.0,0.499184,2957031.0,4826591.0,571233.0,2519534.0,2275786.0,116139.0,803633.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,0.8935013262599469,0.7877984084880637,0.6126541486527448,0.22672168742315046,2275786.0,116139.0,803633.0,0.05103247844920392,0.3531232725748379,0.03927554361114239
spmv_imp_stage2_s2_l1d_ddr4_2x,spmv,imp,s2,l1d,ddr4_2x,0.007269,7269177879.0,11279576.0,21829363.0,0.517815,2973461.0,4826379.0,571433.0,2521808.0,2297417.0,115252.0,805750.0,,,,0.006318,sdist16,0.0054,1.17,0.8691704498555509,0.7428807263722658,0.616085268065355,0.22659655294931255,2297417.0,115252.0,805750.0,0.050165903708382066,0.3507199607211055,0.038760219152025197
spmv_imp_stage2_s2_l2_ddr4_1x,spmv,imp,s2,l2,ddr4_1x,0.007617,7616698344.0,11279590.0,22872968.0,0.49419,3076622.0,4826519.0,416797.0,1686657.0,,,,240285.0,112982.0,2960.0,0.006899,sdist16,0.006189,1.1147196639198578,0.9057371668635946,0.8125246159905475,0.6374411869092403,0.24711426211731252,240285.0,112982.0,2960.0,0.4701999708679277,0.012318704871298667,0.036722743320433904
spmv_imp_stage2_s2_l2_ddr4_2x,spmv,imp,s2,l2,ddr4_2x,0.007274,7274215170.0,11279576.0,21844490.0,0.517456,3107887.0,4826640.0,417788.0,1686671.0,,,,242192.0,111898.0,2946.0,0.006431,sdist16,0.00558,1.1525089605734768,0.8841077811383008,0.7671157547429199,0.6439027978055127,0.24769975887413728,242192.0,111898.0,2946.0,0.4620218669485367,0.01216390301909229,0.03600452654810165
spmv_imp_stage2_s2_sth2_l1d_ddr4_1x,spmv,imp,s2_sth2,l1d,ddr4_1x,0.007543,7542831618.0,11279581.0,22651146.0,0.499029,2956247.0,4826801.0,571037.0,2519480.0,2275263.0,116271.0,803485.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,0.8931459631446373,0.787485085509744,0.6124650674432196,0.22664875291726863,2275263.0,116271.0,803485.0,0.051102224226386134,0.3531393953138604,0.03933061073719483
spmv_imp_stage2_s2_sth2_l1d_ddr4_2x,spmv,imp,s2_sth2,l1d,ddr4_2x,0.007269,7269380343.0,11279576.0,21829971.0,0.517801,2971543.0,4826629.0,571688.0,2521702.0,2296474.0,115825.0,805661.0,,,,0.006318,sdist16,0.0054,1.17,0.8691704498555509,0.7428807263722658,0.6156559785307717,0.22670720013705029,2296474.0,115825.0,805661.0,0.05043601625796765,0.3508252216223654,0.03897806627735153
spmv_imp_stage2_s2_sth2_l2_ddr4_1x,spmv,imp,s2_sth2,l2,ddr4_1x,0.007603,7603144578.0,11279576.0,22832266.0,0.49507,3076474.0,4826487.0,416754.0,1686634.0,,,,240043.0,113007.0,2961.0,0.006899,sdist16,0.006189,1.1147196639198578,0.9074049717216888,0.8140207812705511,0.6374147490711153,0.247092137357601,240043.0,113007.0,2961.0,0.4707781522477223,0.012335289927221374,0.036732636128242915
spmv_imp_stage2_s2_sth2_l2_ddr4_2x,spmv,imp,s2_sth2,l2,ddr4_2x,0.007267,7267099293.0,11279576.0,21823121.0,0.517963,3105655.0,4826639.0,417788.0,1686680.0,,,,242208.0,111923.0,2963.0,0.006431,sdist16,0.00558,1.1525089605734768,0.8849594055318564,0.7678546855648823,0.6434404976216369,0.2476984371665046,242208.0,111923.0,2963.0,0.46209456335050864,0.012233287092086141,0.036038452435959566
spmv_imp_stage2_s2_sth8_l1d_ddr4_1x,spmv,imp,s2_sth8,l1d,ddr4_1x,0.00754,7539577209.0,11279581.0,22641373.0,0.499244,2952639.0,4826528.0,571345.0,2519725.0,2271233.0,116302.0,803786.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,0.8935013262599469,0.7877984084880637,0.6117521746481115,0.22674895077835874,2271233.0,116302.0,803786.0,0.051206547280706116,0.3538985211997184,0.03938917016269175
spmv_imp_stage2_s2_sth8_l1d_ddr4_2x,spmv,imp,s2_sth8,l1d,ddr4_2x,0.007269,7269399324.0,11279576.0,21830028.0,0.517799,2971000.0,4826513.0,571510.0,2521599.0,2294176.0,115340.0,805565.0,,,,0.006318,sdist16,0.0054,1.17,0.8691704498555509,0.7428807263722658,0.6155582715720438,0.22664587033862243,2294176.0,115340.0,805565.0,0.05027513146332278,0.35113478652030183,0.03882194547290475
spmv_imp_stage2_s2_sth8_l2_ddr4_1x,spmv,imp,s2_sth8,l2,ddr4_1x,0.007601,7601026032.0,11279576.0,22825904.0,0.495208,3075012.0,4826352.0,416677.0,1686651.0,,,,240075.0,113073.0,2939.0,0.006899,sdist16,0.006189,1.1147196639198578,0.9076437310880147,0.8142349690830154,0.6371296581766104,0.24704399428216034,240075.0,113073.0,2939.0,0.470990315526398,0.012242007705925232,0.036771563818287535
spmv_imp_stage2_s2_sth8_l2_ddr4_2x,spmv,imp,s2_sth8,l2,ddr4_2x,0.007266,7266429630.0,11279576.0,21821110.0,0.518011,3105847.0,4826712.0,417827.0,1686686.0,,,,242255.0,111876.0,2957.0,0.006431,sdist16,0.00558,1.1525089605734768,0.8850812001101018,0.7679603633360859,0.6434705447517897,0.2477206783005254,242255.0,111876.0,2957.0,0.46181090173577427,0.012206146415966646,0.03602109183098846
spmv_imp_stage2_s8_dist32_addr8_l1d_ddr4_1x,spmv,imp,s8_dist32_addr8,l1d,ddr4_1x,0.006188,6188435370.0,11279581.0,18583890.0,0.608246,2119154.0,4826857.0,631344.0,3387987.0,2374613.0,153742.0,1652823.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.0887201034259857,0.9599224305106658,0.4390339303608953,0.18634782246803192,2374613.0,153742.0,1652823.0,0.06474402355246939,0.6960388913898812,0.07254876238347945
spmv_imp_stage2_s8_dist32_addr8_l1d_ddr4_2x,spmv,imp,s8_dist32_addr8,l1d,ddr4_2x,0.005711,5711057892.0,11279581.0,17150324.0,0.659088,2112064.0,4827007.0,632113.0,3394885.0,2376714.0,153854.0,1659594.0,,,,0.006318,sdist16,0.0054,1.17,1.1062861145158467,0.9455436876203818,0.437551468228656,0.18619570324178875,2376714.0,153854.0,1659594.0,0.0647339141352304,0.6982724888228032,0.07284533044453198
spmv_imp_stage2_s8_dist32_addr8_l2_ddr4_1x,spmv,imp,s8_dist32_addr8,l2,ddr4_1x,0.006499,6498666828.0,11279590.0,19515516.0,0.57921,2574527.0,4827267.0,367239.0,1686945.0,,,,341659.0,172921.0,8190.0,0.006899,sdist16,0.006189,1.1147196639198578,1.0615479304508386,0.9523003539006002,0.533330143122392,0.2176947084819007,341659.0,172921.0,8190.0,0.5061216007773833,0.023971269599220274,0.06716612410745741
spmv_imp_stage2_s8_dist32_addr8_l2_ddr4_2x,spmv,imp,s8_dist32_addr8,l2,ddr4_2x,0.006014,6014397582.0,11279581.0,18061254.0,0.625847,2566000.0,4827308.0,367461.0,1686960.0,,,,344305.0,172643.0,8224.0,0.006431,sdist16,0.00558,1.1525089605734768,1.06933821084137,0.9278350515463917,0.5315592044261522,0.21782437046521552,344305.0,172643.0,8224.0,0.5014246089949318,0.023885798928275803,0.06728098207326579
spmv_imp_stage2_s8_dist8_addr8_l1d_ddr4_1x,spmv,imp,s8_dist8_addr8,l1d,ddr4_1x,0.006188,6188435370.0,11279581.0,18583890.0,0.608246,2119154.0,4826857.0,631344.0,3387987.0,2374613.0,153742.0,1652823.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.0887201034259857,0.9599224305106658,0.4390339303608953,0.18634782246803192,2374613.0,153742.0,1652823.0,0.06474402355246939,0.6960388913898812,0.07254876238347945
spmv_imp_stage2_s8_dist8_addr8_l1d_ddr4_2x,spmv,imp,s8_dist8_addr8,l1d,ddr4_2x,0.005711,5711057892.0,11279581.0,17150324.0,0.659088,2112064.0,4827007.0,632113.0,3394885.0,2376714.0,153854.0,1659594.0,,,,0.006318,sdist16,0.0054,1.17,1.1062861145158467,0.9455436876203818,0.437551468228656,0.18619570324178875,2376714.0,153854.0,1659594.0,0.0647339141352304,0.6982724888228032,0.07284533044453198
spmv_imp_stage2_s8_dist8_addr8_l2_ddr4_1x,spmv,imp,s8_dist8_addr8,l2,ddr4_1x,0.006499,6498666828.0,11279590.0,19515516.0,0.57921,2574527.0,4827267.0,367239.0,1686945.0,,,,341659.0,172921.0,8190.0,0.006899,sdist16,0.006189,1.1147196639198578,1.0615479304508386,0.9523003539006002,0.533330143122392,0.2176947084819007,341659.0,172921.0,8190.0,0.5061216007773833,0.023971269599220274,0.06716612410745741
spmv_imp_stage2_s8_dist8_addr8_l2_ddr4_2x,spmv,imp,s8_dist8_addr8,l2,ddr4_2x,0.006014,6014397582.0,11279581.0,18061254.0,0.625847,2566000.0,4827308.0,367461.0,1686960.0,,,,344305.0,172643.0,8224.0,0.006431,sdist16,0.00558,1.1525089605734768,1.06933821084137,0.9278350515463917,0.5315592044261522,0.21782437046521552,344305.0,172643.0,8224.0,0.5014246089949318,0.023885798928275803,0.06728098207326579
spmv_imp_stage2_s8_ipd16_addr16_l1d_ddr4_1x,spmv,imp,s8_ipd16_addr16,l1d,ddr4_1x,0.006188,6188435370.0,11279581.0,18583890.0,0.608246,2119154.0,4826857.0,631344.0,3387987.0,2374613.0,153742.0,1652823.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.0887201034259857,0.9599224305106658,0.4390339303608953,0.18634782246803192,2374613.0,153742.0,1652823.0,0.06474402355246939,0.6960388913898812,0.07254876238347945
spmv_imp_stage2_s8_ipd16_addr16_l1d_ddr4_2x,spmv,imp,s8_ipd16_addr16,l1d,ddr4_2x,0.005711,5711057892.0,11279581.0,17150324.0,0.659088,2112064.0,4827007.0,632113.0,3394885.0,2376714.0,153854.0,1659594.0,,,,0.006318,sdist16,0.0054,1.17,1.1062861145158467,0.9455436876203818,0.437551468228656,0.18619570324178875,2376714.0,153854.0,1659594.0,0.0647339141352304,0.6982724888228032,0.07284533044453198
spmv_imp_stage2_s8_ipd16_addr16_l2_ddr4_1x,spmv,imp,s8_ipd16_addr16,l2,ddr4_1x,0.006499,6498666828.0,11279590.0,19515516.0,0.57921,2574527.0,4827267.0,367239.0,1686945.0,,,,341659.0,172921.0,8190.0,0.006899,sdist16,0.006189,1.1147196639198578,1.0615479304508386,0.9523003539006002,0.533330143122392,0.2176947084819007,341659.0,172921.0,8190.0,0.5061216007773833,0.023971269599220274,0.06716612410745741
spmv_imp_stage2_s8_ipd16_addr16_l2_ddr4_2x,spmv,imp,s8_ipd16_addr16,l2,ddr4_2x,0.006014,6014397582.0,11279581.0,18061254.0,0.625847,2566000.0,4827308.0,367461.0,1686960.0,,,,344305.0,172643.0,8224.0,0.006431,sdist16,0.00558,1.1525089605734768,1.06933821084137,0.9278350515463917,0.5315592044261522,0.21782437046521552,344305.0,172643.0,8224.0,0.5014246089949318,0.023885798928275803,0.06728098207326579
spmv_imp_stage2_s8_ipd16_pt32_l1d_ddr4_1x,spmv,imp,s8_ipd16_pt32,l1d,ddr4_1x,0.006188,6188435370.0,11279581.0,18583890.0,0.608246,2119154.0,4826857.0,631344.0,3387987.0,2374613.0,153742.0,1652823.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.0887201034259857,0.9599224305106658,0.4390339303608953,0.18634782246803192,2374613.0,153742.0,1652823.0,0.06474402355246939,0.6960388913898812,0.07254876238347945
spmv_imp_stage2_s8_ipd16_pt32_l1d_ddr4_2x,spmv,imp,s8_ipd16_pt32,l1d,ddr4_2x,0.005711,5711057892.0,11279581.0,17150324.0,0.659088,2112064.0,4827007.0,632113.0,3394885.0,2376714.0,153854.0,1659594.0,,,,0.006318,sdist16,0.0054,1.17,1.1062861145158467,0.9455436876203818,0.437551468228656,0.18619570324178875,2376714.0,153854.0,1659594.0,0.0647339141352304,0.6982724888228032,0.07284533044453198
spmv_imp_stage2_s8_ipd16_pt32_l2_ddr4_1x,spmv,imp,s8_ipd16_pt32,l2,ddr4_1x,0.006499,6498666828.0,11279590.0,19515516.0,0.57921,2574527.0,4827267.0,367239.0,1686945.0,,,,341659.0,172921.0,8190.0,0.006899,sdist16,0.006189,1.1147196639198578,1.0615479304508386,0.9523003539006002,0.533330143122392,0.2176947084819007,341659.0,172921.0,8190.0,0.5061216007773833,0.023971269599220274,0.06716612410745741
spmv_imp_stage2_s8_ipd16_pt32_l2_ddr4_2x,spmv,imp,s8_ipd16_pt32,l2,ddr4_2x,0.006014,6014397582.0,11279581.0,18061254.0,0.625847,2566000.0,4827308.0,367461.0,1686960.0,,,,344305.0,172643.0,8224.0,0.006431,sdist16,0.00558,1.1525089605734768,1.06933821084137,0.9278350515463917,0.5315592044261522,0.21782437046521552,344305.0,172643.0,8224.0,0.5014246089949318,0.023885798928275803,0.06728098207326579
spmv_imp_stage2_s8_ipd8_addr8_l1d_ddr4_1x,spmv,imp,s8_ipd8_addr8,l1d,ddr4_1x,0.006188,6188435370.0,11279581.0,18583890.0,0.608246,2119154.0,4826857.0,631344.0,3387987.0,2374613.0,153742.0,1652823.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.0887201034259857,0.9599224305106658,0.4390339303608953,0.18634782246803192,2374613.0,153742.0,1652823.0,0.06474402355246939,0.6960388913898812,0.07254876238347945
spmv_imp_stage2_s8_ipd8_addr8_l1d_ddr4_2x,spmv,imp,s8_ipd8_addr8,l1d,ddr4_2x,0.005711,5711057892.0,11279581.0,17150324.0,0.659088,2112064.0,4827007.0,632113.0,3394885.0,2376714.0,153854.0,1659594.0,,,,0.006318,sdist16,0.0054,1.17,1.1062861145158467,0.9455436876203818,0.437551468228656,0.18619570324178875,2376714.0,153854.0,1659594.0,0.0647339141352304,0.6982724888228032,0.07284533044453198
spmv_imp_stage2_s8_ipd8_addr8_l2_ddr4_1x,spmv,imp,s8_ipd8_addr8,l2,ddr4_1x,0.006499,6498666828.0,11279590.0,19515516.0,0.57921,2574527.0,4827267.0,367239.0,1686945.0,,,,341659.0,172921.0,8190.0,0.006899,sdist16,0.006189,1.1147196639198578,1.0615479304508386,0.9523003539006002,0.533330143122392,0.2176947084819007,341659.0,172921.0,8190.0,0.5061216007773833,0.023971269599220274,0.06716612410745741
spmv_imp_stage2_s8_ipd8_addr8_l2_ddr4_2x,spmv,imp,s8_ipd8_addr8,l2,ddr4_2x,0.006014,6014397582.0,11279581.0,18061254.0,0.625847,2566000.0,4827308.0,367461.0,1686960.0,,,,344305.0,172643.0,8224.0,0.006431,sdist16,0.00558,1.1525089605734768,1.06933821084137,0.9278350515463917,0.5315592044261522,0.21782437046521552,344305.0,172643.0,8224.0,0.5014246089949318,0.023885798928275803,0.06728098207326579
spmv_imp_stage2_s8_l1d_ddr4_1x,spmv,imp,s8,l1d,ddr4_1x,0.006188,6188435370.0,11279581.0,18583890.0,0.608246,2119154.0,4826857.0,631344.0,3387987.0,2374613.0,153742.0,1652823.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.0887201034259857,0.9599224305106658,0.4390339303608953,0.18634782246803192,2374613.0,153742.0,1652823.0,0.06474402355246939,0.6960388913898812,0.07254876238347945
spmv_imp_stage2_s8_l1d_ddr4_2x,spmv,imp,s8,l1d,ddr4_2x,0.005711,5711057892.0,11279581.0,17150324.0,0.659088,2112064.0,4827007.0,632113.0,3394885.0,2376714.0,153854.0,1659594.0,,,,0.006318,sdist16,0.0054,1.17,1.1062861145158467,0.9455436876203818,0.437551468228656,0.18619570324178875,2376714.0,153854.0,1659594.0,0.0647339141352304,0.6982724888228032,0.07284533044453198
spmv_imp_stage2_s8_l2_ddr4_1x,spmv,imp,s8,l2,ddr4_1x,0.006499,6498666828.0,11279590.0,19515516.0,0.57921,2574527.0,4827267.0,367239.0,1686945.0,,,,341659.0,172921.0,8190.0,0.006899,sdist16,0.006189,1.1147196639198578,1.0615479304508386,0.9523003539006002,0.533330143122392,0.2176947084819007,341659.0,172921.0,8190.0,0.5061216007773833,0.023971269599220274,0.06716612410745741
spmv_imp_stage2_s8_l2_ddr4_2x,spmv,imp,s8,l2,ddr4_2x,0.006014,6014397582.0,11279581.0,18061254.0,0.625847,2566000.0,4827308.0,367461.0,1686960.0,,,,344305.0,172643.0,8224.0,0.006431,sdist16,0.00558,1.1525089605734768,1.06933821084137,0.9278350515463917,0.5315592044261522,0.21782437046521552,344305.0,172643.0,8224.0,0.5014246089949318,0.023885798928275803,0.06728098207326579
spmv_imp_stage2_s8_pt8_sth2_l1d_ddr4_1x,spmv,imp,s8_pt8_sth2,l1d,ddr4_1x,0.006193,6192511623.0,11279581.0,18596131.0,0.607846,2120227.0,4826949.0,631614.0,3387906.0,2378325.0,153907.0,1652616.0,,,,0.006737,sdist16,0.00594,1.1341750841750842,1.0878411109316972,0.9591474245115453,0.4392478561509558,0.18643197302404493,2378325.0,153907.0,1652616.0,0.06471235007831141,0.6948655040837565,0.07258986891497939
spmv_imp_stage2_s8_pt8_sth2_l1d_ddr4_2x,spmv,imp,s8_pt8_sth2,l1d,ddr4_2x,0.005714,5714425854.0,11279576.0,17160438.0,0.658699,2113940.0,4827134.0,631819.0,3394051.0,2377335.0,154000.0,1658867.0,,,,0.006318,sdist16,0.0054,1.17,1.105705285264263,0.9450472523626181,0.43792859282547364,0.18615483385488316,2377335.0,154000.0,1658867.0,0.06477841785023987,0.6977842836621679,0.07284974975637909
spmv_imp_stage2_s8_pt8_sth2_l2_ddr4_1x,spmv,imp,s8_pt8_sth2,l2,ddr4_1x,0.006498,6498106389.0,11279576.0,19513833.0,0.579259,2574177.0,4827282.0,367238.0,1686980.0,,,,341635.0,172883.0,8239.0,0.006899,sdist16,0.006189,1.1147196639198578,1.061711295783318,0.9524469067405356,0.5332559813161941,0.21768959916537245,341635.0,172883.0,8239.0,0.5060459262077949,0.024116381518287062,0.06716049440267705
